*;21:59:56;OCT 15 35 C;30;1.25;PHLX;1.20x1.50;.31;61.75%;30.115;
*;21:59:50;AUG4 15 30.5 P;5;2.35;PHLX;2.35x2.50;-.49;171.11%;30.12;
*;21:59:49;JAN 16 70 C;128;.05;BEST;.00x.05;.01;56.10%;30.115;
*;21:59:44;AUG4 15 33 C;3;.95;BOX;.90x1.00;.32;158.46%;30.10;
*;21:59:44;AUG4 15 33 C;3;.95;BOX;.90x1.00;.32;158.46%;30.10;
*;21:59:41;AUG4 15 30 P;28;2.15;CBOE;2.15x2.20;-.46;175.59%;30.085;
*;21:59:41;AUG4 15 30 P;2;2.15;CBOE;2.15x2.20;-.46;175.59%;30.085;
*;21:59:41;AUG4 15 30 P;2;2.15;CBOE;2.15x2.20;-.46;175.59%;30.085;
*;21:59:40;AUG4 15 30 P;2;2.15;CBOE;2.15x2.20;-.46;175.77%;30.09;
*;21:59:40;AUG4 15 30 P;2;2.15;CBOE;2.15x2.20;-.46;175.77%;30.09;
*;21:59:40;AUG4 15 35 C;880;.55;CBOE;.40x.55;.21;160.64%;30.09;
*;21:59:40;AUG4 15 35 C;745;.55;PHLX;.40x.55;.21;160.64%;30.09;
*;21:59:40;AUG4 15 35 C;11;.55;AMEX;.40x.55;.21;160.64%;30.09;
*;21:59:40;AUG4 15 35 C;151;.55;AMEX;.40x.55;.21;160.64%;30.09;
*;21:59:40;AUG4 15 35 C;3;.55;AMEX;.40x.55;.21;160.64%;30.09;
*;21:59:40;AUG4 15 35 C;13;.55;AMEX;.40x.55;.21;160.64%;30.09;
*;21:59:40;AUG4 15 35 C;61;.55;AMEX;.40x.55;.21;160.64%;30.09;
*;21:59:40;AUG4 15 35 C;9;.55;AMEX;.40x.55;.21;160.64%;30.09;
*;21:59:40;AUG4 15 35 C;14;.55;AMEX;.40x.55;.21;160.64%;30.09;
*;21:59:40;AUG4 15 35 C;20;.55;AMEX;.40x.55;.21;160.64%;30.09;
*;21:59:40;DEC 15 45 C;70;.46;BEST;.35x.60;.12;52.18%;30.09;
*;21:59:39;AUG4 15 30 P;2;2.15;CBOE;2.15x2.20;-.46;175.77%;30.09;
*;21:59:39;AUG4 15 30 P;2;2.15;CBOE;2.15x2.20;-.46;175.77%;30.09;
*;21:59:32;AUG4 15 30 C;2;2.10;ISE;1.95x2.20;.54;163.07%;30.10;Spread
*;21:59:32;JAN 17 30 C;2;5.65;ISE;5.00x6.70;.64;34.38%;30.10;Spread
*;21:59:32;JAN 17 30 C;2;5.20;BATS;5.00x6.70;.64;31.03%;30.10;
*;21:59:28;AUG4 15 37 C;11;.25;PHLX;.15x.30;.11;153.05%;30.10;Spread
*;21:59:28;AUG4 15 40.5 C;11;.05;PHLX;.00x.15;.03;144.62%;30.10;Spread
*;21:59:27;AUG4 15 33 C;50;.92;CBOE;.85x1.00;.32;155.76%;30.10;
*;21:59:24;OCT 15 35 P;15;7.20;PHLX;6.50x7.20;-.60;90.75%;30.09;
*;21:59:24;OCT 15 35 P;5;7.00;NYSE;6.50x7.00;-.61;86.18%;30.09;
*;21:59:23;OCT 15 35 C;10;1.25;NYSE;1.25x1.50;.31;61.98%;30.085;
*;21:59:18;AUG4 15 30 C;2;2.06;PHLX;1.90x2.20;.54;160.96%;30.075;Spread
*;21:59:18;SEP 15 30 C;2;2.61;PHLX;2.50x2.70;.55;80.98%;30.075;Spread
*;21:59:16;JAN 16 30 P;1;5.95;PHLX;5.80x6.10;-.38;83.96%;30.08;
*;21:59:14;OCT 15 30 C;1;2.87;CBOE;2.70x3.20;.56;60.36%;30.08;
*;21:59:11;AUG4 15 30 P;23;2.11;CBOE;2.10x2.20;-.46;171.84%;30.07;
*;21:58:59;AUG4 15 30 P;50;2.15;CBOE;2.10x2.20;-.46;173.57%;30.03;
*;21:58:59;AUG4 15 30 P;10;2.15;BATS;2.15x2.20;-.46;173.57%;30.03;
*;21:58:58;DEC 15 29 P;1;5.10;BEST;4.90x5.10;-.37;86.74%;29.78;
*;21:58:58;DEC 15 29 P;1;5.10;BEST;4.90x5.10;-.37;86.74%;29.78;
*;21:58:58;DEC 15 29 P;2;5.10;BEST;4.90x5.10;-.37;86.74%;29.78;
*;21:58:58;DEC 15 29 P;8;5.02;BEST;5.00x5.10;-.38;85.48%;29.78;
*;21:58:58;DEC 15 30 C;4;3.30;PHLX;3.20x3.30;.56;48.37%;29.78;
*;21:58:53;DEC 15 29 P;4;5.10;PHLX;4.80x5.10;-.37;86.74%;29.78;
*;21:58:53;DEC 15 30 C;2;3.30;PHLX;3.20x3.40;.56;48.37%;29.78;
*;21:58:53;DEC 15 30 C;1;3.30;BATS;3.30x3.60;.56;48.37%;29.78;
*;21:58:53;DEC 15 30 C;1;3.30;PHLX;3.20x3.30;.56;48.37%;29.78;
*;21:58:53;DEC 15 30 C;3;3.20;PHLX;3.20x3.40;.56;46.86%;29.78;
*;21:58:50;DEC 15 29 P;4;5.10;PHLX;4.80x5.10;-.37;86.74%;29.78;
*;21:58:50;DEC 15 29 P;4;5.10;PHLX;4.90x5.10;-.37;86.74%;29.78;
*;21:58:50;DEC 15 30 C;3;3.30;PHLX;3.20x3.50;.56;48.37%;29.78;
*;21:58:48;DEC 15 29 P;1;5.10;PHLX;4.90x5.10;-.37;86.74%;29.78;
*;21:58:48;DEC 15 30 C;1;3.30;PHLX;3.20x3.30;.56;48.37%;29.78;
*;21:58:46;AUG4 15 33 C;100;.90;CBOE;.85x1.00;.30;162.91%;29.78;
*;21:58:41;AUG4 15 32 P;10;3.30;CBOE;3.30x3.40;-.64;155.97%;29.78;
*;21:58:41;AUG4 15 32 P;1;3.30;CBOE;3.30x3.40;-.64;155.97%;29.78;
*;21:58:40;AUG4 15 32 P;1;3.30;CBOE;3.30x3.40;-.64;155.97%;29.78;
*;21:58:39;AUG4 15 32 P;1;3.30;CBOE;3.30x3.40;-.64;155.97%;29.78;
*;21:58:39;JAN 17 40 P;3;15.80;BEST;15.10x16.50;-.46;71.11%;29.78;
*;21:58:38;AUG4 15 32 P;1;3.30;CBOE;3.30x3.40;-.64;155.97%;29.78;
*;21:58:37;AUG4 15 32 P;1;3.30;CBOE;3.30x3.40;-.64;155.97%;29.78;
*;21:58:37;.ASHR150904P30;10;2.47;CBOE;2.30x2.65;.00;0.00%;.00;Spread
*;21:58:37;.ASHR150904P34.5;10;5.21;CBOE;4.40x6.00;.00;0.00%;.00;Spread
*;21:58:36;AUG4 15 32 P;1;3.30;CBOE;3.30x3.40;-.64;155.97%;29.78;
*;21:58:35;AUG4 15 20 P;11;.15;BATS;.10x.20;-.04;241.40%;29.78;
*;21:58:35;AUG4 15 20 P;11;.10;BATS;.10x.20;-.03;222.31%;29.78;
*;21:58:35;AUG4 15 32 P;1;3.30;CBOE;3.30x3.40;-.64;155.97%;29.78;
*;21:58:34;AUG4 15 32 P;1;3.30;CBOE;3.30x3.40;-.64;155.97%;29.78;
*;21:58:33;AUG4 15 32 P;1;3.30;CBOE;3.30x3.40;-.64;155.97%;29.78;
*;21:58:32;AUG4 15 32 P;1;3.30;CBOE;3.30x3.40;-.64;155.97%;29.78;
*;21:58:25;AUG4 15 30 P;4;2.15;BEST;2.10x2.15;-.48;164.11%;29.78;
*;21:57:54;AUG4 15 30 P;10;2.15;BATS;2.15x2.20;-.48;164.11%;29.78;
*;21:57:49;DEC 15 26 P;60;3.20;BEST;2.90x3.50;-.29;80.69%;29.78;
*;21:57:48;JAN 16 25 P;1;3.10;ISE;3.10x3.30;-.26;78.48%;29.78;
*;21:57:46;AUG4 15 34 C;2;.60;BATS;.55x.75;.23;154.62%;29.78;
*;21:57:38;AUG4 15 30 P;2;2.15;CBOE;2.10x2.20;-.48;164.11%;29.78;
*;21:57:36;SEP 15 55 C;1,45;.10;PHLX;.00x.10;.03;116.05%;29.78;Spread
*;21:57:36;SEP 15 55 P;1,45;25.80;PHLX;25.20x26.10;-.76;196.61%;29.78;Spread
*;21:57:17;DEC 15 30 P;10;5.50;NYSE;4.60x5.50;-.40;84.05%;29.78;
*;21:57:15;JAN 16 30 P;1;6.00;BATS;5.80x6.10;-.39;83.03%;29.78;
*;21:57:15;JAN 16 30 P;4;6.00;ISE;5.80x6.00;-.39;83.03%;29.78;
*;21:57:11;DEC 15 25 P;5;2.81;CBOE;2.10x3.00;-.26;81.60%;29.78;
*;21:57:11;DEC 15 25 P;15;2.71;CBOE;2.10x3.00;-.26;79.77%;29.78;
*;21:57:01;AUG4 15 34 C;2;.65;BATS;.65x.75;.24;159.84%;29.78;
*;21:57:00;AUG4 15 30 P;1;2.15;BATS;2.10x2.20;-.48;164.11%;29.78;
*;21:57:00;AUG4 15 30 P;4;2.15;CBOE;2.10x2.20;-.48;164.11%;29.78;
*;21:57:00;AUG4 15 30 P;13;2.15;CBOE;2.10x2.20;-.48;164.11%;29.78;
*;21:57:00;AUG4 15 30 P;5;2.15;AMEX;2.10x2.15;-.48;164.11%;29.78;
*;21:57:00;AUG4 15 30 P;8;2.15;AMEX;2.10x2.15;-.48;164.11%;29.78;
*;21:57:00;AUG4 15 30 P;10;2.15;AMEX;2.10x2.15;-.48;164.11%;29.78;
*;21:56:51;AUG4 15 30 P;39;2.15;CBOE;2.10x2.15;-.48;164.11%;29.78;
*;21:56:50;AUG4 15 30 P;1;2.15;CBOE;2.15x2.20;-.48;164.11%;29.78;
*;21:56:49;AUG4 15 30 P;1;2.15;CBOE;2.15x2.20;-.48;164.11%;29.78;
*;21:56:48;AUG4 15 30 P;1;2.15;CBOE;2.15x2.20;-.48;164.11%;29.78;
*;21:56:47;AUG4 15 30 P;1;2.15;CBOE;2.15x2.20;-.48;164.11%;29.78;
*;21:56:46;AUG4 15 30 P;1;2.15;CBOE;2.15x2.20;-.48;164.11%;29.78;
*;21:56:45;AUG4 15 30 P;1;2.15;CBOE;2.15x2.20;-.48;164.11%;29.78;
*;21:56:44;AUG4 15 30 P;2;2.15;CBOE;2.15x2.20;-.48;164.11%;29.78;
*;21:56:44;AUG4 15 30 P;2;2.15;CBOE;2.15x2.20;-.48;164.11%;29.78;
*;21:56:44;AUG4 15 30 P;1;2.15;CBOE;2.15x2.20;-.48;164.11%;29.78;
*;21:56:40;AUG4 15 34 C;25;.65;NYSE;.65x.75;.24;159.84%;29.78;
*;21:56:40;AUG4 15 34 C;24;.65;BATS;.65x.75;.24;159.84%;29.78;
*;21:56:40;AUG4 15 34 C;24;.65;BATS;.65x.75;.24;159.84%;29.78;
*;21:56:40;AUG4 15 34 C;24;.65;BATS;.65x.75;.24;159.84%;29.78;
*;21:56:30;AUG4 15 33 C;100;.90;CBOE;.85x.95;.30;162.91%;29.78;
*;21:56:30;AUG4 15 33 C;14;.95;CBOE;.90x1.00;.31;167.48%;29.78;
*;21:56:30;AUG4 15 33 C;10;.95;PHLX;.90x.95;.31;167.48%;29.78;
*;21:56:30;AUG4 15 33 C;9;.95;AMEX;.90x.95;.31;167.48%;29.78;
*;21:56:30;AUG4 15 33 C;10;.95;AMEX;.90x.95;.31;167.48%;29.78;
*;21:56:17;.ASHR150904C30;10;2.34;BEST;2.15x2.80;.00;0.00%;.00;
*;21:56:17;.ASHR150904C30;10;2.34;BEST;2.15x2.80;.00;0.00%;.00;
*;21:56:10;AUG4 15 33 C;6;.95;CBOE;.90x.95;.31;167.48%;29.78;
*;21:56:07;JAN 16 25 P;1;3.20;BEST;3.10x3.30;-.27;80.11%;29.78;
*;21:56:05;DEC 15 26 P;6;3.20;BEST;2.90x3.50;-.29;80.69%;29.78;
*;21:55:59;OCT 15 40 P;2;11.80;PHLX;11.30x12.10;-.70;103.72%;29.78;
*;21:55:43;JAN 16 25 P;1;3.15;BEST;3.10x3.30;-.27;79.30%;29.78;
*;21:55:20;DEC 15 29 P;4;5.10;CBOE;5.00x5.10;-.37;86.74%;29.78;
*;21:55:20;DEC 15 30 C;4;3.30;PHLX;3.20x3.40;.56;48.37%;29.78;
*;21:55:19;DEC 15 29 P;8;5.02;BEST;5.00x5.10;-.38;85.48%;29.78;
*;21:55:16;AUG4 15 28 P;1;1.32;BEST;1.15x1.40;-.33;174.05%;29.78;
*;21:55:16;AUG4 15 28 P;1;1.32;BEST;1.15x1.40;-.33;174.05%;29.78;
*;21:55:16;AUG4 15 28 P;1;1.32;BEST;1.15x1.40;-.33;174.05%;29.78;
*;21:55:16;DEC 15 29 P;1;5.10;BEST;5.00x5.10;-.37;86.74%;29.78;
*;21:55:16;DEC 15 29 P;1;5.10;BEST;5.00x5.10;-.37;86.74%;29.78;
*;21:55:16;DEC 15 29 P;3;5.10;BEST;5.00x5.10;-.37;86.74%;29.78;
*;21:55:16;DEC 15 30 C;4;3.30;PHLX;3.20x3.60;.56;48.37%;29.78;
*;21:55:11;AUG4 15 30 C;5;2.10;NYSE;2.10x2.20;.52;176.74%;29.78;
*;21:55:04;DEC 15 29 P;1;5.10;BEST;5.00x5.10;-.37;86.74%;29.78;
*;21:55:04;DEC 15 30 C;1;3.30;PHLX;3.10x3.30;.56;48.37%;29.78;
*;21:55:02;DEC 15 29 P;1;5.10;BEST;5.00x5.10;-.37;86.74%;29.78;
*;21:55:01;DEC 15 30 C;1;3.30;PHLX;3.10x3.30;.56;48.37%;29.78;
*;21:54:59;DEC 15 29 P;3;5.10;PHLX;5.00x5.10;-.37;86.74%;29.78;
*;21:54:59;DEC 15 30 C;3;3.30;PHLX;3.10x3.30;.56;48.37%;29.78;
*;21:54:50;DEC 15 29 P;4;5.10;BEST;5.00x5.10;-.37;86.74%;29.78;
*;21:54:50;DEC 15 30 C;1;3.30;BATS;3.10x3.40;.56;48.37%;29.78;
*;21:54:50;DEC 15 30 C;3;3.30;PHLX;3.10x3.30;.56;48.37%;29.78;
*;21:54:49;AUG4 15 25 P;11;.60;BATS;.50x.65;-.17;195.02%;29.78;
*;21:54:48;DEC 15 29 P;1;5.10;BEST;5.00x5.10;-.37;86.74%;29.78;
*;21:54:48;DEC 15 29 P;1;5.10;BEST;5.00x5.10;-.37;86.74%;29.78;
*;21:54:48;DEC 15 29 P;2;5.10;BEST;5.00x5.10;-.37;86.74%;29.78;
*;21:54:48;DEC 15 30 C;1;3.30;BATS;3.10x3.30;.56;48.37%;29.78;
*;21:54:48;DEC 15 30 C;3;3.30;PHLX;3.10x3.30;.56;48.37%;29.78;
*;21:54:45;DEC 15 29 P;4;5.10;PHLX;4.80x5.10;-.37;86.74%;29.78;
*;21:54:44;DEC 15 30 C;4;3.30;PHLX;3.10x3.30;.56;48.37%;29.78;
*;21:54:41;DEC 15 29 P;4;5.10;PHLX;4.80x5.10;-.37;86.74%;29.78;
*;21:54:41;DEC 15 29 P;4;5.10;PHLX;4.80x5.10;-.37;86.74%;29.78;
*;21:54:41;DEC 15 30 C;3;3.30;PHLX;3.10x3.50;.56;48.37%;29.78;
*;21:54:41;DEC 15 30 C;1;3.30;BATS;3.10x3.40;.56;48.37%;29.78;
*;21:54:41;DEC 15 30 C;4;3.30;PHLX;3.10x3.40;.56;48.37%;29.78;
*;21:54:34;DEC 15 29 P;1;5.10;BEST;4.80x5.10;-.37;86.74%;29.78;
*;21:54:34;DEC 15 29 P;1;5.10;BEST;4.80x5.10;-.37;86.74%;29.78;
*;21:54:34;DEC 15 30 C;1;3.30;PHLX;3.10x3.50;.56;48.37%;29.78;
*;21:54:32;DEC 15 29 P;1;5.10;BEST;4.80x5.10;-.37;86.74%;29.78;
*;21:54:32;DEC 15 29 P;1;5.10;BEST;4.80x5.10;-.37;86.74%;29.78;
*;21:54:32;DEC 15 29 P;2;5.10;BEST;4.80x5.10;-.37;86.74%;29.78;
*;21:54:32;DEC 15 29 P;4;5.10;PHLX;4.90x5.10;-.37;86.74%;29.78;
*;21:54:32;DEC 15 30 C;3;3.30;PHLX;3.20x3.30;.56;48.37%;29.78;
*;21:54:32;DEC 15 30 C;1;3.30;BATS;3.20x3.40;.56;48.37%;29.78;
*;21:54:32;DEC 15 30 C;1;3.30;BATS;3.10x3.40;.56;48.37%;29.78;
*;21:54:32;DEC 15 30 C;3;3.30;PHLX;3.10x3.40;.56;48.37%;29.78;
*;21:54:30;JAN 16 30 P;1;6.00;BATS;5.70x6.10;-.39;83.03%;29.78;
*;21:54:30;JAN 16 30 P;5;6.00;NYSE;5.70x6.00;-.39;83.03%;29.78;
*;21:54:29;AUG4 15 30 P;1;2.15;CBOE;2.10x2.20;-.48;164.11%;29.78;
*;21:54:26;AUG4 15 30 P;1;2.20;CBOE;2.10x2.25;-.48;168.14%;29.78;
*;21:54:25;DEC 15 29 P;4;5.10;PHLX;4.80x5.10;-.37;86.74%;29.78;
*;21:54:25;DEC 15 30 C;4;3.30;PHLX;3.10x3.50;.56;48.37%;29.78;
*;21:54:18;DEC 15 30 P;1;5.50;BEST;4.60x5.50;-.40;84.05%;29.78;
*;21:54:17;AUG4 15 33 C;1;.85;NYSE;.80x.85;.30;158.30%;29.78;
*;21:54:16;AUG4 15 33 C;3;.85;NYSE;.80x.85;.30;158.30%;29.78;
*;21:54:14;AUG4 15 39 C;10;.10;CBOE;.05x.15;.05;151.83%;29.78;
*;21:53:55;SEP 15 30 P;5;3.20;CBOE;2.95x3.30;-.45;100.71%;29.78;
*;21:53:52;SEP 15 30 C;2;2.50;NYSE;2.50x2.75;.53;82.60%;29.78;
*;21:53:52;SEP 15 34 C;1;1.10;BOX;1.10x1.25;.31;80.65%;29.78;
*;21:53:52;SEP 15 34 C;1;1.10;BATS;.95x1.25;.31;80.65%;29.78;
*;21:53:49;SEP 15 30 C;10;2.50;BEST;2.50x2.75;.53;82.60%;29.78;
*;21:53:41;AUG4 15 31 C;6;1.50;NYSE;1.45x1.50;.44;161.58%;29.78;
*;21:53:17;SEP 15 30 C;10;2.50;BEST;2.50x2.75;.53;82.60%;29.78;
*;21:53:05;AUG4 15 30 C;1;2.05;CBOE;1.90x2.20;.52;172.71%;29.78;
*;21:52:46;AUG4 15 30 P;50;2.10;CBOE;2.00x2.20;-.48;160.08%;29.78;
*;21:52:45;AUG4 15 29 P;10;1.60;C2;1.60x1.80;-.40;160.90%;29.78;
*;21:52:45;AUG4 15 29 P;1;1.60;BOX;1.60x1.80;-.40;160.90%;29.78;
*;21:52:45;AUG4 15 30 P;50;2.10;CBOE;2.10x2.20;-.48;160.08%;29.78;
*;21:52:39;.ASHR150904P30;1;2.46;CBOE;2.30x2.65;.00;0.00%;.00;Spread
*;21:52:39;.ASHR150904P34.5;1;5.21;CBOE;4.30x6.00;.00;0.00%;.00;Spread
*;21:52:35;JAN 16 35 C;3;1.85;BATS;1.80x2.10;.36;46.61%;29.78;
*;21:52:31;AUG4 15 29.5 P;50;1.90;BATS;1.75x2.00;-.44;165.35%;29.78;
*;21:52:31;AUG4 15 31 C;5;1.50;NYSE;1.45x1.50;.44;161.58%;29.78;
*;21:52:30;AUG4 15 29.5 P;50;1.90;BATS;1.90x2.00;-.44;165.35%;29.78;
*;21:52:23;JAN 16 25 P;7;3.20;CBOE;3.10x3.30;-.27;80.11%;29.78;
*;21:52:23;JAN 16 25 P;2;3.20;BEST;3.10x3.20;-.27;80.11%;29.78;
*;21:52:21;AUG4 15 29.5 P;50;1.90;BATS;1.80x2.00;-.44;165.35%;29.78;
*;21:52:20;AUG4 15 29.5 P;50;1.90;BATS;1.90x2.00;-.44;165.35%;29.78;
*;21:52:20;OCT 15 38 C;13;.73;PHLX;.60x.90;.20;64.64%;29.78;
*;21:52:16;JAN 16 20 C;6;10.40;BATS;9.80x10.80;.93;49.08%;29.78;
*;21:52:12;AUG4 15 31 C;1;1.60;PHLX;1.45x1.70;.45;169.71%;29.78;
*;21:52:12;AUG4 15 31 P;5;2.61;CBOE;2.45x2.80;-.57;153.77%;29.78;
*;21:52:10;AUG4 15 31 C;30;1.60;BATS;1.45x1.70;.45;169.71%;29.78;
*;21:52:08;SEP4 15 34 C;20;1.20;NYSE;1.20x1.40;.32;74.29%;29.78;
*;21:52:04;DEC 15 30 C;5;3.30;BEST;3.30x3.50;.56;48.37%;29.78;
*;21:52:01;AUG4 15 31 C;10;1.60;BATS;1.50x1.75;.45;169.71%;29.78;
*;21:52:00;DEC 15 35 C;4;1.70;NYSE;1.70x2.00;.35;49.97%;29.78;
*;21:52:00;DEC 15 35 C;24;1.70;PHLX;1.70x2.00;.35;49.97%;29.78;
*;21:52:00;DEC 15 35 C;13;1.70;BATS;1.70x2.00;.35;49.97%;29.78;
*;21:51:46;JAN 16 35 C;1;1.90;BATS;1.90x2.10;.37;47.32%;29.78;
*;21:51:46;JAN 16 35 C;3;1.90;BOX;1.90x2.10;.37;47.32%;29.78;
*;21:51:40;AUG4 15 33 C;3;.85;BEST;.80x.85;.30;158.30%;29.78;
*;21:51:38;AUG4 15 27.5 P;30;1.07;PHLX;.95x1.20;-.29;168.59%;29.78;Spread
*;21:51:38;AUG4 15 30 C;2;2.12;BOX;1.95x2.20;.52;178.35%;29.78;
*;21:51:38;AUG4 15 30 C;3;2.12;BOX;1.95x2.20;.52;178.35%;29.78;
*;21:51:38;AUG4 15 30 P;30;2.07;PHLX;1.90x2.20;-.48;157.67%;29.78;Spread
*;21:51:32;DEC 15 30 C;3;3.30;CBOE;3.30x3.40;.56;48.37%;29.78;
*;21:51:22;DEC 15 29 P;4;5.00;PHLX;5.00x5.10;-.38;85.16%;29.78;
*;21:51:22;DEC 15 30 C;3;3.30;BEST;3.30x3.50;.56;48.37%;29.78;
*;21:51:15;AUG4 15 33 C;3;.87;BOX;.80x.95;.30;160.15%;29.78;
*;21:51:13;AUG4 15 30 C;5;2.00;NYSE;1.95x2.00;.52;168.69%;29.78;
*;21:51:08;AUG4 15 33 P;3;3.60;NYSE;3.40x3.60;-.79;112.91%;29.78;
*;21:50:56;AUG4 15 38.5 C;50;.15;CBOE;.05x.15;.07;159.06%;29.78;
*;21:50:56;AUG4 15 55 C;250;.10;AMEX;.00x.10;.03;291.01%;29.78;Spread
*;21:50:56;AUG4 15 55 P;250;24.90;AMEX;23.90x25.50;-1.00;--;29.78;Spread
*;21:50:54;SEP 15 36 C;80;.75;PHLX;.75x.80;.22;82.45%;29.78;
*;21:50:48;DEC 15 30 C;3;3.20;PHLX;3.30x3.50;.56;48.37%;29.78;
*;21:50:48;DEC 15 30 C;1;3.30;BATS;3.20x3.30;.56;48.37%;29.78;
*;21:50:46;OCT 15 20 P;1;.60;BEST;.55x.60;-.10;96.05%;29.78;
*;21:50:45;DEC 15 29 P;4;5.00;PHLX;5.00x5.10;-.38;85.16%;29.78;
*;21:50:45;DEC 15 29 P;4;5.00;PHLX;4.90x5.10;-.38;85.16%;29.78;
*;21:50:45;DEC 15 30 C;1;3.30;BATS;3.30x3.50;.56;48.37%;29.78;
*;21:50:45;DEC 15 30 C;3;3.30;PHLX;3.20x3.30;.56;48.37%;29.78;
*;21:50:44;DEC 15 29 P;4;5.00;PHLX;5.00x5.10;-.38;85.16%;29.78;
*;21:50:44;DEC 15 29 P;4;5.00;PHLX;4.80x5.00;-.38;85.16%;29.78;
*;21:50:44;DEC 15 30 C;4;3.30;PHLX;3.20x3.30;.56;48.37%;29.78;
*;21:50:44;DEC 15 30 C;3;3.30;BATS;3.30x3.50;.56;48.37%;29.78;
*;21:50:44;DEC 15 30 C;1;3.30;BATS;3.20x3.40;.56;48.37%;29.78;
*;21:50:42;AUG4 15 31 C;3;1.60;NYSE;1.50x1.60;.45;169.71%;29.78;
*;21:50:41;DEC 15 30 C;1;3.30;BATS;3.20x3.40;.56;48.37%;29.78;
*;21:50:39;DEC 15 30 C;1;3.30;BATS;3.20x3.40;.56;48.37%;29.78;
*;21:50:38;DEC 15 29 P;4;5.00;PHLX;5.00x5.10;-.38;85.16%;29.78;
*;21:50:38;DEC 15 30 C;3;3.30;PHLX;3.20x3.40;.56;48.37%;29.78;
*;21:50:38;DEC 15 30 C;1;3.30;BATS;3.20x3.50;.56;48.37%;29.78;
*;21:50:37;DEC 15 29 P;4;5.00;PHLX;4.80x5.20;-.38;85.16%;29.78;
*;21:50:37;DEC 15 30 C;1;3.30;PHLX;3.20x3.40;.56;48.37%;29.78;
*;21:50:37;DEC 15 30 C;2;3.30;BATS;3.20x3.50;.56;48.37%;29.78;
*;21:50:37;DEC 15 30 C;1;3.30;BATS;3.20x3.50;.56;48.37%;29.78;
*;21:50:32;AUG4 15 31 C;1;1.60;NYSE;1.50x1.60;.45;169.71%;29.78;
*;21:50:32;DEC 15 30 C;1;3.30;BATS;3.20x3.40;.56;48.37%;29.78;
*;21:50:31;.ASHR150904P25;5;.75;PHLX;.70x.95;.00;0.00%;.00;
*;21:50:31;.ASHR150904P30;50;2.40;BATS;2.30x2.50;.00;0.00%;.00;
*;21:50:31;.ASHR150904P30;50;2.40;BATS;2.35x2.80;.00;0.00%;.00;
*;21:50:31;.ASHR150904P30;2;2.40;PHLX;2.35x2.80;.00;0.00%;.00;
*;21:50:23;AUG4 15 31 C;1;1.60;NYSE;1.50x1.60;.45;169.71%;29.78;
*;21:50:23;AUG4 15 31 C;1;1.60;NYSE;1.50x1.60;.45;169.71%;29.78;
*;21:50:21;AUG4 15 30 C;10;2.10;NYSE;2.10x2.30;.52;176.74%;29.78;
*;21:50:17;AUG4 15 38.5 C;50;.15;CBOE;.05x.15;.07;159.06%;29.78;
*;21:50:15;DEC 15 29 P;4;5.00;PHLX;5.00x5.10;-.38;85.16%;29.78;
*;21:50:15;DEC 15 30 C;3;3.30;PHLX;3.20x3.40;.56;48.37%;29.78;
*;21:50:15;DEC 15 30 C;1;3.30;BATS;3.20x3.50;.56;48.37%;29.78;
*;21:50:14;DEC 15 29 P;4;5.00;PHLX;5.00x5.10;-.38;85.16%;29.78;
*;21:50:14;DEC 15 30 C;2;3.30;PHLX;3.20x3.40;.56;48.37%;29.78;
*;21:50:14;DEC 15 30 C;1;3.30;BATS;3.20x3.50;.56;48.37%;29.78;
*;21:50:14;DEC 15 30 C;2;3.30;BOX;3.20x3.40;.56;48.37%;29.78;
*;21:50:14;DEC 15 30 C;3;3.30;BOX;3.20x3.40;.56;48.37%;29.78;
*;21:50:10;DEC 15 29 P;4;4.90;PHLX;4.80x5.10;-.38;83.59%;29.78;
*;21:50:10;DEC 15 30 C;4;3.20;PHLX;3.20x3.60;.56;46.86%;29.78;
*;21:50:09;DEC 15 29 P;2;4.90;PHLX;4.70x5.10;-.38;83.59%;29.78;
*;21:50:09;DEC 15 30 C;1;3.20;PHLX;3.20x3.50;.56;46.86%;29.78;
*;21:50:04;SEP 15 40 C;1;.30;BATS;.25x.35;.11;82.50%;29.78;
*;21:50:04;SEP 15 40 C;2;.30;BOX;.30x.35;.11;82.50%;29.78;
*;21:49:59;SEP 15 30 P;1;2.95;CBOE;2.95x3.30;-.46;92.61%;29.78;
*;21:49:59;SEP 15 30 P;2;2.95;CBOE;2.95x3.30;-.46;92.61%;29.78;
*;21:49:56;AUG4 15 38.5 C;5;.15;CBOE;.05x.20;.07;159.06%;29.78;
*;21:49:51;DEC 15 30 C;3;3.30;CBOE;3.20x3.50;.56;48.37%;29.78;
*;21:49:48;DEC 15 29 P;4;4.90;PHLX;4.90x5.10;-.38;83.59%;29.78;
*;21:49:48;DEC 15 30 C;4;3.30;ISE;3.30x3.40;.56;48.37%;29.78;
*;21:49:46;DEC 15 40 P;4;13.40;NYSE;13.40x13.80;-.59;98.97%;29.78;
*;21:49:43;DEC 15 29 P;4;4.90;PHLX;4.80x5.10;-.38;83.59%;29.78;
*;21:49:43;DEC 15 30 C;3;3.30;PHLX;3.30x3.40;.56;48.37%;29.78;
*;21:49:43;DEC 15 30 C;20;3.30;CBOE;3.30x3.40;.56;48.37%;29.78;
*;21:49:43;DEC 15 30 C;7;3.30;CBOE;3.30x3.40;.56;48.37%;29.78;
